time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
2025-06-21,42.645833333333336,20.216666666666665,0.22729166666666667,9.345833333333333,10.245833333333334,60.583333333333336,68.06938483547926
2025-06-22,58.6,23.608333333333334,0.2489583333333333,10.733333333333334,12.058333333333332,64.95833333333333,75.20207439198856
2025-06-23,68.175,27.445833333333336,0.24833333333333332,11.25,12.975,64.375,83.27235336194565
2025-06-24,88.05,31.608333333333334,0.29316666666666663,14.083333333333334,15.262500000000001,64.75,92.02610872675251
2025-06-25,82.2,31.4875,0.352125,15.329166666666666,16.454166666666666,66.75,91.77199570815452
2025-06-26,92.81666666666666,29.400000000000002,0.3929583333333333,16.404166666666665,18.504166666666666,60.041666666666664,87.38197424892705
2025-06-27,68.45416666666667,33.07083333333333,0.5198333333333333,24.354166666666668,19.675,74.29166666666667,95.10175250357653
2025-06-28,47.583333333333336,23.420833333333334,0.41825,18.708333333333332,15.049999999999999,74.125,74.80776108726754
2025-06-29,26.366666666666664,15.291666666666666,0.330875,17.0125,15.012500000000001,68.0,57.7120886981402
2025-06-30,60.39166666666667,23.641666666666666,0.24741666666666665,10.041666666666666,10.120833333333334,56.541666666666664,75.27217453505007
2025-07-01,57.18333333333334,23.179166666666664,0.24850000000000003,11.320833333333333,10.991666666666667,53.625,74.29953505007153
2025-07-02,71.41250000000001,23.879166666666666,0.251125,12.570833333333333,12.279166666666667,51.916666666666664,75.77163805436338
2025-07-03,84.35000000000001,27.84583333333333,0.32975000000000004,16.854166666666668,16.541666666666668,47.958333333333336,84.11355507868385
2025-07-04,86.87916666666666,29.900000000000002,0.28279166666666666,15.670833333333334,15.679166666666667,54.125,88.4334763948498
2025-07-05,93.47083333333335,32.59166666666667,0.23679166666666665,10.025,12.491666666666667,70.75,94.09406294706724
2025-07-06,79.45,29.104166666666668,0.229,14.549999999999999,13.154166666666667,64.91666666666667,86.75983547925608
2025-07-07,93.83333333333333,33.699999999999996,0.333375,19.579166666666666,19.829166666666666,59.791666666666664,96.42489270386265
2025-07-08,101.17916666666667,35.041666666666664,0.29275,15.020833333333334,17.433333333333334,71.95833333333333,99.2464234620887
2025-07-09,90.25,32.416666666666664,0.26466666666666666,16.1875,15.454166666666666,57.958333333333336,93.72603719599428
2025-07-10,97.45,32.574999999999996,0.27654166666666663,16.804166666666667,15.0375,52.0,94.05901287553647
2025-07-11,74.23333333333333,26.566666666666666,0.25183333333333335,13.9,15.058333333333332,54.833333333333336,81.42346208869814
2025-07-12,73.24583333333334,24.97083333333333,0.23299999999999998,11.604166666666666,12.583333333333334,56.833333333333336,78.06741773962804
2025-07-13,82.45,24.77916666666667,0.22375,9.420833333333333,11.25,61.5,77.66434191702433
2025-07-14,84.34583333333333,25.4875,0.222625,9.708333333333334,11.354166666666666,63.625,79.15396995708156
2025-07-15,83.7,30.308333333333334,0.23529166666666668,11.920833333333334,13.433333333333332,59.166666666666664,89.29220314735338
2025-07-16,75.57083333333334,28.458333333333332,0.24283333333333335,12.354166666666666,12.654166666666667,54.958333333333336,85.4016452074392
2025-07-17,72.10000000000001,26.75,0.261,10.820833333333333,13.987499999999999,54.958333333333336,81.80901287553648
2025-07-18,68.47083333333333,25.479166666666668,0.23516666666666666,9.200000000000001,14.1,58.125,79.13644492131617
2025-07-19,66.55416666666666,25.354166666666668,0.20875,8.754166666666666,12.633333333333333,56.791666666666664,78.87356938483549
2025-07-20,65.28750000000001,25.483333333333334,0.25658333333333333,11.633333333333333,14.200000000000001,50.5,79.14520743919886
2025-07-21,68.2625,29.266666666666666,0.266625,13.779166666666667,14.329166666666666,53.666666666666664,87.10157367668097
2025-07-22,64.9875,26.316666666666666,0.22395833333333334,9.029166666666667,11.225,58.791666666666664,80.89771101573677
2025-07-23,59.17083333333333,23.40833333333333,0.22412500000000002,8.291666666666666,8.954166666666667,57.583333333333336,74.78147353361946
2025-07-24,63.6625,26.40416666666667,0.252875,10.245833333333334,11.158333333333333,59.375,81.08172389127326
2025-07-25,67.00833333333334,24.34166666666667,0.24658333333333335,9.570833333333333,11.674999999999999,62.0,76.74427753934192
2025-07-26,77.26666666666667,28.125,0.22958333333333333,9.466666666666667,11.5625,64.125,84.70064377682404
2025-07-27,64.08749999999999,24.474999999999998,0.22258333333333333,9.1625,11.391666666666666,63.291666666666664,77.02467811158797
2025-07-28,67.49166666666666,21.77916666666667,0.21662499999999998,7.495833333333334,9.375,61.083333333333336,71.35532904148785
2025-07-29,53.020833333333336,20.6375,0.20266666666666666,7.3,8.475,59.208333333333336,68.9543991416309
2025-07-30,68.89999999999999,25.212500000000002,0.22920833333333335,8.791666666666666,10.016666666666667,58.541666666666664,78.57564377682405
2025-07-31,71.30416666666666,26.483333333333334,0.25566666666666665,11.983333333333334,12.225,54.041666666666664,81.24821173104436
2025-08-01,61.354166666666664,23.412499999999998,0.23583333333333334,10.745833333333332,11.049999999999999,53.75,74.79023605150215
2025-08-02,59.99166666666667,20.816666666666666,0.22924999999999998,11.383333333333333,10.433333333333334,51.208333333333336,69.33118741058655
2025-08-03,58.137499999999996,19.916666666666668,0.235375,10.1625,11.091666666666667,56.875,67.43848354792561
2025-08-04,49.62083333333334,18.145833333333332,0.21370833333333336,9.325000000000001,10.025,56.333333333333336,63.71441344778255
2025-08-05,47.62083333333334,19.7375,0.22720833333333335,9.5375,9.1625,52.958333333333336,67.06169527896996
2025-08-06,51.770833333333336,21.59583333333333,0.2520833333333333,10.291666666666666,10.4125,52.291666666666664,70.9697782546495
2025-08-07,48.6,20.95,0.24879166666666666,10.391666666666667,10.7875,53.25,69.61158798283262
2025-08-08,41.1875,17.791666666666668,0.218,8.120833333333334,9.683333333333334,54.083333333333336,62.96959942775394
2025-08-09,39.50833333333333,17.537499999999998,0.21120833333333333,9.258333333333335,10.220833333333333,49.166666666666664,62.43508583690987
2025-08-10,44.78333333333333,19.804166666666667,0.214375,8.604166666666666,10.166666666666666,50.5,67.201895565093
2025-08-11,46.725,19.45,0.22275,8.549999999999999,9.125,45.791666666666664,66.45708154506438
2025-08-12,40.40416666666667,19.566666666666666,0.22875,8.983333333333333,9.158333333333333,46.083333333333336,66.70243204577969
2025-08-13,46.75416666666666,21.1375,0.3027916666666667,13.4375,12.645833333333334,44.833333333333336,70.00590128755366
2025-08-14,53.4125,22.141666666666666,0.3715833333333333,18.733333333333334,16.629166666666666,41.291666666666664,72.11766809728184
2025-08-15,70.12083333333334,28.229166666666668,0.47537499999999994,23.05,21.291666666666668,50.458333333333336,84.9197067238913
2025-08-16,61.75416666666666,26.9875,0.3097083333333333,19.158333333333335,21.4875,63.333333333333336,82.30847639484979
2025-08-17,45.07916666666667,23.070833333333336,0.3372916666666667,19.241666666666667,18.941666666666666,60.375,74.07170958512161
2025-08-18,39.09583333333333,25.287499999999998,0.46675,19.25,19.033333333333335,76.95833333333333,78.73336909871244
2025-08-19,46.5375,29.191666666666666,0.41933333333333334,28.545833333333334,18.470833333333335,63.5,86.94384835479258
2025-08-20,37.28333333333333,31.662499999999998,1.4652083333333332,26.22083333333333,15.275,91.16666666666667,92.14002145922748
2025-08-21,29.13915833333333,24.295833333333334,1.1245416666666668,36.979166666666664,19.400000000000002,45.541666666666664,76.64788984263234
2025-08-22,33.52916666666667,22.787499999999998,0.30195833333333333,15.266666666666666,14.208333333333334,76.125,73.47585836909872
2025-08-23,50.81666666666666,24.3625,0.25170833333333337,10.304166666666667,9.424999999999999,56.0,76.78809012875537
2025-08-24,55.6875,21.741666666666664,0.25416666666666665,11.200000000000001,9.829166666666667,51.708333333333336,71.27646638054364
2025-08-25,68.79166666666667,23.670833333333334,0.30716666666666664,16.254166666666666,13.441666666666668,44.625,75.3335121602289
2025-08-26,87.90833333333335,27.554166666666664,0.3285416666666667,15.620833333333332,13.733333333333334,45.791666666666664,83.50017882689556
2025-08-27,69.59583333333333,26.741666666666664,0.303,15.133333333333333,13.125,49.583333333333336,81.7914878397711
2025-08-28,77.39166666666667,30.4875,0.29270833333333335,13.416666666666666,13.508333333333333,55.208333333333336,89.66899141630903
2025-08-29,92.54583333333333,34.8125,0.34650000000000003,17.212500000000002,14.258333333333333,53.083333333333336,98.76448497854078
2025-08-30,98.19166666666666,38.375,0.312125,17.733333333333334,16.079166666666666,55.208333333333336,108.07914572864321
2025-08-31,74.47083333333333,26.46666666666667,0.235375,11.475,12.1875,55.291666666666664,81.2131616595136
2025-09-01,54.475,23.662499999999998,0.22545833333333332,10.941666666666668,10.020833333333334,55.458333333333336,75.31598712446352
